z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.8999,0,0,0,-9.57656e-11,4.56045e-11,-4.56045e-11,0,0,0
0.900901,0.0260648,-0.055509,0,0,0,0,-0.000925595,0.00129517,0
0.901902,0,0,0,8.56263e-11,-1.29204e-11,1.29204e-11,0,0,0
0.902903,-0.0275459,0.0542408,0,0,0,0,0.00198132,0.00398674,0
0.903904,0,0,0,-9.22157e-11,3.04533e-11,-3.04533e-11,0,0,0
0.904905,0.0263942,-0.0496924,0,0,0,0,0.00160982,-0.000412324,0
0.905906,0,0,0,8.56055e-11,2.37505e-11,-2.37505e-11,0,0,0
0.906907,-0.017998,0.0565411,0,0,0,0,0.00100834,0.00148496,0
0.907908,0,0,0,-1.02978e-10,-7.15445e-12,7.15445e-12,0,0,0
0.908909,0.0223524,-0.052179,0,0,0,0,0.00132499,-0.0036236,0
0.90991,0,0,0,1.05328e-10,2.30965e-11,-2.30965e-11,0,0,0
0.910911,-0.0293924,0.0509668,0,0,0,0,-0.000848488,0.000252446,0
0.911912,0,0,0,-1.11746e-10,-4.77131e-11,4.77131e-11,0,0,0
0.912913,0.0286865,-0.055727,0,0,0,0,0.000728002,-0.00363253,0
0.913914,0,0,0,9.52685e-11,6.28237e-11,-6.28237e-11,0,0,0
0.914915,-0.0298805,0.0569507,0,0,0,0,-0.00313735,0.00145079,0
0.915916,0,0,0,-1.30621e-10,-3.15431e-11,3.15431e-11,0,0,0
0.916917,0.0397521,-0.0571453,0,0,0,0,-0.000887962,-0.00196412,0
0.917918,0,0,0,1.06242e-10,6.68372e-11,-6.68372e-11,0,0,0
0.918919,-0.0452176,0.0558578,0,0,0,0,-0.00250252,0.00369073,0
0.91992,0,0,0,-1.0749e-10,-3.99438e-11,3.99438e-11,0,0,0
0.920921,0.0428018,-0.0645702,0,0,0,0,0.0017946,0.000507206,0
0.921922,0,0,0,1.15615e-10,6.06629e-11,-6.06629e-11,0,0,0
0.922923,-0.0471363,0.0596255,0,0,0,0,0.00153877,0.00428862,0
0.923924,0,0,0,-1.0299e-10,-1.07101e-12,1.07101e-12,0,0,0
0.924925,0.055743,-0.0622753,0,0,0,0,0.00311083,-0.000957045,0
0.925926,0,0,0,1.14827e-10,4.35172e-11,-4.35172e-11,0,0,0
0.926927,-0.0513358,0.0629274,0,0,0,0,0.00231402,0.000816754,0
0.927928,0,0,0,-8.2059e-11,-1.24517e-11,1.24517e-11,0,0,0
0.928929,0.0505921,-0.0661943,0,0,0,0,0.00175161,-0.00367767,0
0.92993,0,0,0,1.12182e-10,-1.27069e-11,1.27069e-11,0,0,0
0.930931,-0.0531183,0.0618204,0,0,0,0,0.00144668,-0.000947884,0
0.931932,0,0,0,-9.66089e-11,8.05074e-12,-8.05074e-12,0,0,0
0.932933,0.0565194,-0.0643193,0,0,0,0,-0.00173679,-0.00379581,0
0.933934,0,0,0,7.59368e-11,-8.09044e-12,8.09044e-12,0,0,0
0.934935,-0.0463937,0.0649143,0,0,0,0,-0.00180081,-0.000364237,0
0.935936,0,0,0,-1.04654e-10,3.52608e-11,-3.52608e-11,0,0,0
0.936937,0.0471018,-0.0638471,0,0,0,0,-0.00443931,-0.00184661,0
0.937938,0,0,0,7.9181e-11,-3.63662e-11,3.63662e-11,0,0,0
0.938939,-0.0520207,0.061842,0,0,0,0,-0.000606823,0.00206231,0
0.93994,0,0,0,-9.27063e-11,3.98174e-11,-3.98174e-11,0,0,0
0.940941,0.0423132,-0.0631489,0,0,0,0,-0.00172968,-0.000134664,0
0.941942,0,0,0,7.28473e-11,-3.02501e-11,3.02501e-11,0,0,0
0.942943,-0.039452,0.0633971,0,0,0,0,0.00203213,0.00140341,0
0.943944,0,0,0,-9.72569e-11,6.75651e-11,-6.75651e-11,0,0,0
0.944945,0.0405787,-0.0596518,0,0,0,0,-0.00161522,-0.00278755,0
0.945946,0,0,0,7.32087e-11,-4.46832e-11,4.46832e-11,0,0,0
0.946947,-0.0410605,0.0600901,0,0,0,0,0.000737478,-0.00122476,0
