z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.202202,0.00991422,-0.0103676,0,0,0,0,0.000607764,-0.000129488,0
0.203203,0,0,0,4.01766e-11,3.22088e-11,-3.22088e-11,0,0,0
0.204204,-0.00191885,0.000656546,0,0,0,0,-0.00131915,0.00204966,0
0.205205,0,0,0,-4.81246e-11,-4.18531e-11,4.18531e-11,0,0,0
0.206206,-0.00879994,0.0113383,0,0,0,0,0.000676196,-0.000513532,0
0.207207,0,0,0,1.17605e-11,1.06568e-11,-1.06568e-11,0,0,0
0.208208,0.0107603,-0.0131347,0,0,0,0,-0.000355601,0.000692353,0
0.209209,0,0,0,1.91263e-11,1.22714e-11,-1.22714e-11,0,0,0
0.21021,-0.0074198,0.0086271,0,0,0,0,-0.0011709,0.00133624,0
0.211211,0,0,0,-4.19717e-11,-3.74397e-11,3.74397e-11,0,0,0
0.212212,-0.00288279,0.00289366,0,0,0,0,0.000545916,-0.000791119,0
0.213213,0,0,0,3.12627e-11,2.12002e-11,-2.12002e-11,0,0,0
0.214214,0.00731526,-0.0090503,0,0,0,0,-0.000922871,0.00105651,0
0.215215,0,0,0,-4.81046e-12,-4.74731e-12,4.74731e-12,0,0,0
0.216216,-0.00843573,0.0105128,0,0,0,0,-0.000738015,0.000337836,0
0.217217,0,0,0,-2.02612e-11,-2.22941e-11,2.22941e-11,0,0,0
0.218218,0.000987706,-0.00342075,0,0,0,0,0.000232376,-0.000579388,0
0.219219,0,0,0,2.86377e-11,1.85742e-11,-1.85742e-11,0,0,0
0.22022,0.00270199,-0.00226157,0,0,0,0,-0.000927173,0.000826535,0
0.221221,0,0,0,-1.63961e-11,-1.07114e-11,1.07114e-11,0,0,0
0.222222,-0.00591866,0.00677093,0,0,0,0,-0.00035115,-0.000352527,0
0.223223,0,0,0,1.04513e-12,-8.30652e-12,8.30652e-12,0,0,0
0.224224,0.00122448,-0.00451756,0,0,0,0,-2.57468e-05,-0.000191673,0
0.225225,0,0,0,1.15632e-11,8.38359e-12,-8.38359e-12,0,0,0
0.226226,-0.000170476,0.00258893,0,0,0,0,-0.00052129,0.00021053,0
0.227227,0,0,0,-1.13651e-11,-5.44908e-12,5.44908e-12,0,0,0
0.228228,-0.00240231,0.000846846,0,0,0,0,-0.000188427,-0.000482977,0
0.229229,0,0,0,1.02572e-11,-3.02697e-12,3.02697e-12,0,0,0
0.23023,-0.00136352,-0.00097054,0,0,0,0,-5.50883e-05,3.70045e-05,0
0.231231,0,0,0,-6.76205e-12,-1.33701e-12,1.33701e-12,0,0,0
0.232232,-0.000139476,0.00312739,0,0,0,0,1.10229e-05,-0.000436351,0
0.233233,0,0,0,4.50067e-12,5.60642e-12,-5.60642e-12,0,0,0
0.234234,-0.000101844,-0.0036428,0,0,0,0,-0.000232013,-0.000153982,0
0.235235,0,0,0,4.96776e-12,-7.15575e-12,7.15575e-12,0,0,0
0.236236,-0.00478826,0.00443814,0,0,0,0,0.000174214,-4.27215e-05,0
0.237237,0,0,0,-1.641e-11,-5.31245e-12,5.31245e-12,0,0,0
0.238238,0.00218047,-0.000197012,0,0,0,0,0.000436857,-0.000828442,0
0.239239,0,0,0,2.15543e-11,1.59926e-11,-1.59926e-11,0,0,0
0.24024,0.000131703,-0.00483498,0,0,0,0,-0.000353911,0.000357137,0
0.241241,0,0,0,-9.57684e-12,-1.65213e-11,1.65213e-11,0,0,0
0.242242,-0.00727054,0.00882333,0,0,0,0,0.000566269,-0.000365562,0
0.243243,0,0,0,-1.46388e-11,-2.839e-12,2.839e-12,0,0,0
0.244244,0.00528261,-0.00520557,0,0,0,0,0.000657991,-0.0008616,0
0.245245,0,0,0,3.22414e-11,2.16459e-11,-2.16459e-11,0,0,0
0.246246,-0.00121911,-0.00296456,0,0,0,0,-0.000427388,0.000788944,0
0.247247,0,0,0,-2.52942e-11,-2.56671e-11,2.56671e-11,0,0,0
0.248248,-0.00799661,0.0105824,0,0,0,0,0.00096985,-0.000746089,0
0.249249,0,0,0,-4.85845e-12,3.35599e-12,-3.35599e-12,0,0,0
0.25025,0.00773295,-0.00950653,0,0,0,0,0.000697384,-0.000603762,0
0.251251,0,0,0,3.38246e-11,2.18707e-11,-2.18707e-11,0,0,0
0.252252,-0.00299402,0.000415111,0,0,0,0,-0.00039299,0.00100198,0
0.253253,0,0,0,-3.55966e-11,-3.05978e-11,3.05978e-11,0,0,0
0.254254,-0.00712568,0.00965813,0,0,0,0,0.00124836,-0.000999024,0
0.255255,0,0,0,6.8379e-12,9.42336e-12,-9.42336e-12,0,0,0
0.256256,0.00871028,-0.0115285,0,0,0,0,0.000637268,-0.000215511,0
0.257257,0,0,0,2.78509e-11,1.83683e-11,-1.83683e-11,0,0,0
0.258258,-0.00407245,0.003511,0,0,0,0,-0.000263976,0.000984462,0
0.259259,0,0,0,-3.74152e-11,-2.97686e-11,2.97686e-11,0,0,0
0.26026,-0.00535481,0.00700872,0,0,0,0,0.00131975,-0.0010177,0
0.261261,0,0,0,1.50093e-11,1.23289e-11,-1.23289e-11,0,0,0
0.262262,0.00805951,-0.0108093,0,0,0,0,0.000558073,0.000137392,0
0.263263,0,0,0,1.79388e-11,1.35544e-11,-1.35544e-11,0,0,0
0.264264,-0.00381866,0.00507339,0,0,0,0,-9.29892e-05,0.000798569,0
0.265265,0,0,0,-3.10157e-11,-2.36759e-11,2.36759e-11,0,0,0
0.266266,-0.00341704,0.00384298,0,0,0,0,0.00116475,-0.000793573,0
0.267267,0,0,0,1.67466e-11,1.07783e-11,-1.07783e-11,0,0,0
0.268268,0.00606134,-0.00775011,0,0,0,0,0.000503957,0.000342395,0
0.269269,0,0,0,7.54601e-12,9.18246e-12,-9.18246e-12,0,0,0
0.27027,-0.00220086,0.00469577,0,0,0,0,6.92297e-05,0.000518126,0
0.271271,0,0,0,-1.86807e-11,-1.38916e-11,1.38916e-11,0,0,0
0.272272,-0.00175342,0.00103638,0,0,0,0,0.000816528,-0.00039365,0
0.273273,0,0,0,1.20161e-11,5.25746e-12,-5.25746e-12,0,0,0
0.274274,0.00316221,-0.00319341,0,0,0,0,0.000476166,0.000362023,0
0.275275,0,0,0,-1.34959e-12,5.74239e-12,-5.74239e-12,0,0,0
0.276276,0.000311448,0.00272644,0,0,0,0,0.000199489,0.000190084,0
0.277277,0,0,0,-3.37967e-12,-2.26682e-12,2.26682e-12,0,0,0
0.278278,-0.00041852,-0.00110963,0,0,0,0,0.000345534,7.45583e-05,0
0.279279,0,0,0,3.01223e-12,-2.45163e-12,2.45163e-12,0,0,0
0.28028,-0.000159452,0.00190666,0,0,0,0,0.000446323,0.000225107,0
0.281281,0,0,0,-8.41127e-12,2.56317e-12,-2.56317e-12,0,0,0
0.282282,0.00296476,1.40696e-05,0,0,0,0,0.000309552,-0.000171497,0
0.283283,0,0,0,1.20979e-11,9.343e-12,-9.343e-12,0,0,0
0.284284,0.000807561,-0.00273201,0,0,0,0,-0.000144932,0.000497354,0
0.285285,0,0,0,-6.71485e-12,-9.84698e-12,9.84698e-12,0,0,0
0.286286,-0.00343595,0.00667132,0,0,0,0,0.000383095,1.62277e-05,0
0.287287,0,0,0,-1.41455e-11,-1.26811e-12,1.26811e-12,0,0,0
0.288288,0.00485105,-0.00241509,0,0,0,0,0.000423162,-0.000543803,0
0.289289,0,0,0,2.51675e-11,1.93679e-11,-1.93679e-11,0,0,0
0.29029,0.0020741,-0.00420824,0,0,0,0,-0.00055596,0.000788595,0
0.291291,0,0,0,-1.39191e-11,-1.41383e-11,1.41383e-11,0,0,0
0.292292,-0.00613442,0.010079,0,0,0,0,0.000232721,-0.000171698,0
0.293293,0,0,0,-1.95991e-11,-6.27628e-12,6.27628e-12,0,0,0
0.294294,0.00541455,-0.00389189,0,0,0,0,0.000519012,-0.00092498,0
0.295295,0,0,0,3.29571e-11,2.51808e-11,-2.51808e-11,0,0,0
0.296296,0.00370445,-0.0056868,0,0,0,0,-0.000774937,0.000814039,0
0.297297,0,0,0,-1.58193e-11,-1.48e-11,1.48e-11,0,0,0
0.298298,-0.00720788,0.0116581,0,0,0,0,7.96081e-05,-0.000318827,0
0.299299,0,0,0,-2.24876e-11,-1.25493e-11,1.25493e-11,0,0,0
0.3003,0.00447871,-0.00332782,0,0,0,0,0.000702131,-0.00119906,0
0.301301,0,0,0,3.59355e-11,2.56608e-11,-2.56608e-11,0,0,0
0.302302,0.00459383,-0.00611046,0,0,0,0,-0.000627685,0.000728467,0
0.303303,0,0,0,-1.07268e-11,-8.45764e-12,8.45764e-12,0,0,0
0.304304,-0.00749214,0.0107491,0,0,0,0,-9.06728e-05,-0.000141761,0
0.305305,0,0,0,-2.30064e-11,-1.2975e-11,1.2975e-11,0,0,0
0.306306,0.00126829,-0.00270061,0,0,0,0,0.000560278,-0.0010862,0
0.307307,0,0,0,2.64169e-11,2.21434e-11,-2.21434e-11,0,0,0
0.308308,0.0044727,-0.00732564,0,0,0,0,-0.000626991,0.000371573,0
0.309309,0,0,0,-9.28251e-12,-2.44718e-12,2.44718e-12,0,0,0
0.31031,-0.00373209,0.00580633,0,0,0,0,-0.000430376,-0.000393397,0
0.311311,0,0,0,-1.98552e-11,-1.7443e-11,1.7443e-11,0,0,0
0.312312,0.00161228,-0.00130572,0,0,0,0,0.000491021,-0.00131263,0
0.313313,0,0,0,1.829e-11,3.02165e-12,-3.02165e-12,0,0,0
0.314314,0.00501817,-0.0023909,0,0,0,0,0.000340247,-0.00030732,0
0.315315,0,0,0,6.11179e-12,-5.42259e-13,5.42259e-13,0,0,0
0.316316,-0.000830718,0.00523104,0,0,0,0,0.000465639,-0.000116153,0
0.317317,0,0,0,4.88333e-12,-1.45449e-12,1.45449e-12,0,0,0
0.318318,-0.00365069,0.000835812,0,0,0,0,0.000591637,0.000236663,0
0.319319,0,0,0,7.1102e-12,9.0462e-12,-9.0462e-12,0,0,0
0.32032,-0.00410798,-0.000673468,0,0,0,0,7.36487e-05,0.000664907,0
0.321321,0,0,0,-1.18871e-11,1.37214e-11,-1.37214e-11,0,0,0
0.322322,-4.58492e-05,-0.00571777,0,0,0,0,-0.000701415,7.27198e-05,0
0.323323,0,0,0,-2.99149e-12,8.61511e-12,-8.61511e-12,0,0,0
0.324324,0.00294543,-0.00913469,0,0,0,0,-0.00117856,-0.000135585,0
0.325325,0,0,0,-1.42031e-11,-2.09953e-11,2.09953e-11,0,0,0
0.326326,0.00244817,0.00306366,0,0,0,0,-5.90158e-05,-0.00112703,0
0.327327,0,0,0,-1.20184e-11,-2.43915e-11,2.43915e-11,0,0,0
0.328328,0.00830841,0.00203241,0,0,0,0,0.00128769,-0.00170376,0
0.329329,0,0,0,4.33841e-11,8.99032e-12,-8.99032e-12,0,0,0
0.33033,0.00429061,-0.00110383,0,0,0,0,0.000918761,0.000670469,0
0.331331,0,0,0,2.18774e-11,4.9655e-12,-4.9655e-12,0,0,0
0.332332,-0.0106031,0.0118597,0,0,0,0,0.000699812,0.00167036,0
0.333333,0,0,0,-2.30833e-11,3.56681e-12,-3.56681e-12,0,0,0
0.334334,-0.00502337,3.64569e-05,0,0,0,0,0.000416655,0.000713704,0
0.335335,0,0,0,1.35507e-11,3.16321e-11,-3.16321e-11,0,0,0
0.336336,0.00585219,-0.0166565,0,0,0,0,-0.00132476,0.00161689,0
0.337337,0,0,0,-3.81094e-12,1.64789e-12,-1.64789e-12,0,0,0
0.338338,-0.000628159,0.000689794,0,0,0,0,-0.0013536,0.000962013,0
0.339339,0,0,0,-4.30657e-11,-3.21631e-11,3.21631e-11,0,0,0
0.34034,0.00011573,0.00479039,0,0,0,0,0.000379327,-0.00142839,0
0.341341,0,0,0,1.661e-11,9.08678e-12,-9.08678e-12,0,0,0
0.342342,0.00532674,-0.00751818,0,0,0,0,-0.000173305,-0.000325494,0
0.343343,0,0,0,2.97412e-11,2.43771e-11,-2.43771e-11,0,0,0
0.344344,-0.00284431,0.00374624,0,0,0,0,-0.00157078,0.00111192,0
0.345345,0,0,0,-2.287e-11,-1.16558e-11,1.16558e-11,0,0,0
0.346346,-0.00143012,0.0076319,0,0,0,0,-0.00102864,-1.8686e-05,0
0.347347,0,0,0,-3.01458e-12,-1.83421e-11,1.83421e-11,0,0,0
0.348348,0.0105531,-0.00442521,0,0,0,0,4.30286e-05,0.00010714,0
0.349349,0,0,0,1.63411e-11,-1.09868e-11,1.09868e-11,0,0,0
0.35035,0.00625487,8.3089e-05,0,0,0,0,0.000920829,0.000751624,0
0.351351,0,0,0,-8.76806e-12,-3.34068e-12,3.34068e-12,0,0,0
0.352352,-0.00713156,0.00434955,0,0,0,0,0.00124143,-4.33396e-05,0
0.353353,0,0,0,-4.1821e-12,2.22991e-11,-2.22991e-11,0,0,0
0.354354,-0.0119555,0.000646231,0,0,0,0,-0.000232801,-0.000307929,0
0.355355,0,0,0,5.17488e-13,2.59846e-11,-2.59846e-11,0,0,0
0.356356,-0.005627,0.00426301,0,0,0,0,-0.00207254,-0.000141126,0
0.357357,0,0,0,4.39017e-12,6.37952e-13,-6.37952e-13,0,0,0
0.358358,0.00637838,0.00229281,0,0,0,0,-0.00221557,0.000466131,0
0.359359,0,0,0,1.86816e-11,-2.11268e-11,2.11268e-11,0,0,0
0.36036,0.00630945,-0.000548897,0,0,0,0,-0.000728176,0.00165042,0
0.361361,0,0,0,-1.92861e-11,-2.67181e-11,2.67181e-11,0,0,0
0.362362,-0.00433079,0.00165143,0,0,0,0,0.00109832,0.000405589,0
0.363363,0,0,0,-4.03606e-11,3.73285e-12,-3.73285e-12,0,0,0
0.364364,-0.00402252,-0.00924641,0,0,0,0,0.000898531,-0.0019152,0
0.365365,0,0,0,8.16987e-12,2.93495e-11,-2.93495e-11,0,0,0
0.366366,-9.7571e-05,-0.00872077,0,0,0,0,-0.00100842,-0.00168825,0
0.367367,0,0,0,8.52789e-12,-9.46744e-12,9.46744e-12,0,0,0
0.368368,-0.00279353,0.0142489,0,0,0,0,-0.000775222,-0.00140609,0
0.369369,0,0,0,-1.27134e-11,-3.42086e-11,3.42086e-11,0,0,0
0.37037,0.00091449,0.00962788,0,0,0,0,0.00108323,-0.00165677,0
0.371371,0,0,0,2.51089e-11,7.98544e-12,-7.98544e-12,0,0,0
0.372372,0.00354363,-0.0109517,0,0,0,0,0.000816207,5.42564e-05,0
0.373373,0,0,0,1.54807e-11,1.75324e-11,-1.75324e-11,0,0,0
0.374374,-0.00419235,0.00066937,0,0,0,0,-0.000117249,0.000577142,0
0.375375,0,0,0,-2.74396e-11,-1.9568e-11,1.9568e-11,0,0,0
0.376376,-0.00223975,0.0115291,0,0,0,0,0.000858846,-0.00091889,0
0.377377,0,0,0,1.10293e-11,-1.6214e-11,1.6214e-11,0,0,0
0.378378,0.00645038,-0.00291923,0,0,0,0,0.00188176,8.02204e-05,0
0.379379,0,0,0,2.83885e-11,1.0195e-11,-1.0195e-11,0,0,0
0.38038,-0.000191186,-0.00784037,0,0,0,0,0.00161563,0.00149666,0
0.381381,0,0,0,-2.65125e-11,1.30899e-11,-1.30899e-11,0,0,0
0.382382,-0.00855501,-0.00241546,0,0,0,0,0.00089544,-0.000328306,0
0.383383,0,0,0,-2.26757e-11,9.60007e-12,-9.60007e-12,0,0,0
0.384384,-0.00282518,-0.000865254,0,0,0,0,5.04231e-05,-0.00159075,0
0.385385,0,0,0,2.03101e-11,3.40324e-12,-3.40324e-12,0,0,0
0.386386,0.00334873,0.00364958,0,0,0,0,-0.000324637,-0.000301254,0
0.387387,0,0,0,1.37591e-11,1.13794e-13,-1.13794e-13,0,0,0
0.388388,0.00300953,-0.000463469,0,0,0,0,-0.00020435,0.000686341,0
0.389389,0,0,0,-3.33171e-12,9.68518e-12,-9.68518e-12,0,0,0
0.39039,0.0012799,-0.00829236,0,0,0,0,-0.000597334,0.000549714,0
0.391391,0,0,0,-1.24082e-11,6.79673e-13,-6.79673e-13,0,0,0
0.392392,0.00127436,0.00301954,0,0,0,0,-0.000690472,-0.000310149,0
0.393393,0,0,0,-9.62214e-12,-1.71691e-11,1.71691e-11,0,0,0
0.394394,0.00672316,0.00745755,0,0,0,0,0.000278777,-0.000688148,0
0.395395,0,0,0,2.27539e-11,-7.87212e-13,7.87212e-13,0,0,0
0.396396,0.008849,-0.00893092,0,0,0,0,0.000623314,0.00077906,0
0.397397,0,0,0,8.77691e-12,1.25119e-11,-1.25119e-11,0,0,0
0.398398,-0.000895033,-0.00616044,0,0,0,0,0.000139234,0.000848094,0
0.399399,0,0,0,-4.25508e-11,-5.45458e-12,5.45458e-12,0,0,0
0.4004,-0.00463796,0.00978024,0,0,0,0,0.000282202,-0.00185498,0
0.401401,0,0,0,-2.89151e-12,-2.55128e-12,2.55128e-12,0,0,0
0.402402,0.00417852,0.00230779,0,0,0,0,0.000269448,-0.00174173,0
0.403403,0,0,0,5.14146e-11,1.78938e-11,-1.78938e-11,0,0,0
0.404404,0.00304604,-0.0061742,0,0,0,0,-0.000617178,0.00117405,0
0.405405,0,0,0,-5.69969e-12,7.8307e-12,-7.8307e-12,0,0,0
0.406406,-0.00632584,0.00356335,0,0,0,0,-0.00100488,0.000571483,0
0.407407,0,0,0,-3.74123e-11,-6.7299e-12,6.7299e-12,0,0,0
0.408408,-0.00285973,0.00607966,0,0,0,0,-0.000775873,-0.00142143,0
0.409409,0,0,0,2.63238e-11,8.16344e-13,-8.16344e-13,0,0,0
0.41041,0.00421656,-0.00072569,0,0,0,0,-0.0008198,0.000318256,0
0.411411,0,0,0,2.9983e-11,2.90828e-12,-2.90828e-12,0,0,0
0.412412,0.00070831,-0.00360721,0,0,0,0,-0.000733885,0.00197744,0
0.413413,0,0,0,-2.46035e-11,-2.42649e-12,2.42649e-12,0,0,0
0.414414,-0.00263464,-0.00584431,0,0,0,0,-0.000437008,0.000434616,0
0.415415,0,0,0,-1.47766e-11,-3.26827e-12,3.26827e-12,0,0,0
0.416416,-0.000886296,-0.0017565,0,0,0,0,-0.000323772,-0.000574545,0
0.417417,0,0,0,1.16746e-11,-6.85977e-12,6.85977e-12,0,0,0
0.418418,-0.000538839,0.00293953,0,0,0,0,1.14557e-05,3.45028e-05,0
0.419419,0,0,0,-8.00244e-13,-1.09239e-12,1.09239e-12,0,0,0
0.42042,-1.77201e-05,-0.00909186,0,0,0,0,0.000153597,6.64832e-05,0
0.421421,0,0,0,-3.28228e-13,1.12962e-11,-1.12962e-11,0,0,0
0.422422,-9.74454e-05,-0.0121192,0,0,0,0,-0.000542672,-0.000214479,0
0.423423,0,0,0,4.93386e-12,-9.22942e-13,9.22942e-13,0,0,0
0.424424,-0.00313927,0.00919632,0,0,0,0,-0.000778507,-0.000273685,0
0.425425,0,0,0,-5.9334e-12,-1.48709e-11,1.48709e-11,0,0,0
0.426426,-0.00130921,0.00896909,0,0,0,0,-9.67745e-05,-0.000290636,0
0.427427,0,0,0,7.46526e-12,3.42681e-12,-3.42681e-12,0,0,0
0.428428,0.00432575,-0.0137446,0,0,0,0,-0.000212672,0.000462914,0
0.429429,0,0,0,2.29136e-11,1.14762e-11,-1.14762e-11,0,0,0
0.43043,0.00227259,-0.00416046,0,0,0,0,-0.000897465,0.00137335,0
0.431431,0,0,0,9.31306e-14,-1.19413e-11,1.19413e-11,0,0,0
0.432432,-0.00227328,0.0175858,0,0,0,0,-0.000374207,0.00121969,0
0.433433,0,0,0,-1.44784e-11,-1.49785e-11,1.49785e-11,0,0,0
0.434434,0.000595172,0.00234971,0,0,0,0,0.000540778,0.000878846,0
0.435435,0,0,0,5.88775e-13,5.57153e-12,-5.57153e-12,0,0,0
0.436436,0.00274525,-0.0124074,0,0,0,0,0.000378877,0.000929471,0
0.437437,0,0,0,7.16411e-12,5.19713e-12,-5.19713e-12,0,0,0
0.438438,-0.0012903,0.00434214,0,0,0,0,1.75539e-05,0.000873952,0
0.439439,0,0,0,2.32273e-13,-4.94945e-12,4.94945e-12,0,0,0
0.44044,-0.00372874,0.00963874,0,0,0,0,0.000193102,0.000905651,0
0.441441,0,0,0,-1.41694e-11,-8.75923e-13,8.75923e-13,0,0,0
0.442442,-0.00361695,-0.00296276,0,0,0,0,0.000248836,0.000307939,0
0.443443,0,0,0,-2.41578e-11,1.40769e-12,-1.40769e-12,0,0,0
0.444444,-0.00434019,0.00116974,0,0,0,0,6.74164e-05,-0.00117643,0
0.445445,0,0,0,3.21155e-12,9.99014e-13,-9.99014e-13,0,0,0
0.446446,-0.00298792,0.00573783,0,0,0,0,-0.000158163,-0.000936451,0
0.447447,0,0,0,2.57873e-11,5.73703e-12,-5.73703e-12,0,0,0
0.448448,-0.00153999,-0.0043817,0,0,0,0,-0.000504908,0.000741326,0
0.449449,0,0,0,-1.37328e-11,-1.95466e-12,1.95466e-12,0,0,0
0.45045,-0.00403417,0.00120455,0,0,0,0,-0.000428157,-0.000109593,0
0.451451,0,0,0,-3.52329e-11,-1.40057e-11,1.40057e-11,0,0,0
0.452452,-0.00359961,0.012336,0,0,0,0,0.000246432,-0.00197465,0
0.453453,0,0,0,1.43097e-11,-4.10449e-12,4.10449e-12,0,0,0
0.454454,0.00241776,-0.0042398,0,0,0,0,0.000558705,-0.000668815,0
0.455455,0,0,0,2.96189e-11,5.70792e-12,-5.70792e-12,0,0,0
0.456456,0.00365128,-0.0149276,0,0,0,0,0.000435591,0.000982234,0
0.457457,0,0,0,-1.40802e-11,-6.29522e-12,6.29522e-12,0,0,0
0.458458,-0.000615409,0.00559636,0,0,0,0,0.000783051,-0.000215479,0
0.459459,0,0,0,-1.81453e-11,-1.05191e-11,1.05191e-11,0,0,0
0.46046,0.000268736,0.00974724,0,0,0,0,0.00134655,-0.001046,0
0.461461,0,0,0,6.45002e-12,2.67285e-12,-2.67285e-12,0,0,0
0.462462,0.00444215,-0.0111172,0,0,0,0,0.00137342,-0.000354827,0
0.463463,0,0,0,3.84336e-12,6.87305e-12,-6.87305e-12,0,0,0
0.464464,0.00333037,-0.00879465,0,0,0,0,0.00107849,-0.000459596,0
0.465465,0,0,0,8.70842e-12,4.78572e-12,-4.78572e-12,0,0,0
0.466466,0.00101644,0.00603251,0,0,0,0,0.000699956,-0.000251537,0
0.467467,0,0,0,1.32761e-11,8.38172e-12,-8.38172e-12,0,0,0
0.468468,0.00217141,0.000107637,0,0,0,0,0.000196379,0.000651726,0
0.469469,0,0,0,-1.61881e-11,5.76737e-12,-5.76737e-12,0,0,0
0.47047,0.0015146,-0.000666722,0,0,0,0,-0.000100821,-0.000295261,0
0.471471,0,0,0,-1.52957e-11,1.53188e-12,-1.53188e-12,0,0,0
0.472472,-0.00029883,0.00878219,0,0,0,0,-0.0002358,-0.00121828,0
0.473473,0,0,0,2.72531e-11,7.90028e-12,-7.90028e-12,0,0,0
0.474474,0.00203861,-0.00300841,0,0,0,0,-0.000644237,0.000569324,0
0.475475,0,0,0,2.29755e-11,7.89757e-12,-7.89757e-12,0,0,0
0.476476,0.0024536,-0.00921153,0,0,0,0,-0.00100644,0.00175827,0
0.477477,0,0,0,-1.57632e-11,-4.08754e-12,4.08754e-12,0,0,0
0.478478,-0.00249467,0.0126726,0,0,0,0,-0.000842936,0.000527628,0
0.479479,0,0,0,-1.86142e-11,-7.4468e-12,7.4468e-12,0,0,0
0.48048,-0.0027462,0.0117361,0,0,0,0,-0.000412351,-0.000206036,0
0.481481,0,0,0,4.90733e-13,-2.58299e-12,2.58299e-12,0,0,0
0.482482,0.00124752,-0.0135582,0,0,0,0,-5.50682e-05,0.000156299,0
0.483483,0,0,0,1.62385e-11,-2.59115e-12,2.59115e-12,0,0,0
0.484484,-0.00114457,-0.0077407,0,0,0,0,0.000140735,0.000650583,0
0.485485,0,0,0,1.47746e-11,-4.50815e-12,4.50815e-12,0,0,0
0.486486,-0.00423728,0.00749325,0,0,0,0,0.000251536,0.00122914,0
0.487487,0,0,0,-1.54141e-11,-4.69128e-12,4.69128e-12,0,0,0
0.488488,-0.00091205,-0.00289161,0,0,0,0,0.000482597,0.000589986,0
0.489489,0,0,0,-2.16071e-11,-2.36699e-12,2.36699e-12,0,0,0
0.49049,-0.000545269,-0.00320253,0,0,0,0,0.000600369,-0.000700368,0
0.491491,0,0,0,7.31638e-12,1.66876e-12,-1.66876e-12,0,0,0
0.492492,-0.00317164,0.0055009,0,0,0,0,0.000397076,-0.000359896,0
0.493493,0,0,0,7.55938e-12,1.12767e-12,-1.12767e-12,0,0,0
0.494494,0.000335887,-0.00767744,0,0,0,0,0.000286644,0.000306249,0
0.495495,0,0,0,4.00832e-12,2.47706e-12,-2.47706e-12,0,0,0
0.496496,0.00290306,-0.00860439,0,0,0,0,5.74862e-05,0.000392217,0
0.497497,0,0,0,1.23198e-11,8.62656e-12,-8.62656e-12,0,0,0
0.498498,0.000159982,0.0129637,0,0,0,0,-0.000635414,0.000876732,0
0.499499,0,0,0,-2.84414e-11,3.24163e-12,-3.24163e-12,0,0,0
0.500501,0.00142154,0.0115635,0,0,0,0,-0.000831308,-0.000316142,0
0.501502,0,0,0,-3.94009e-11,-3.28562e-12,3.28562e-12,0,0,0
0.502503,0.00371568,-0.00274152,0,0,0,0,-0.000457692,-0.00217932,0
0.503504,0,0,0,3.07047e-11,4.38946e-12,-4.38946e-12,0,0,0
0.504505,0.00123536,-0.00120423,0,0,0,0,-0.000614346,-0.000526794,0
0.505506,0,0,0,2.51713e-11,3.14303e-13,-3.14303e-13,0,0,0
0.506507,0.000979247,0.00150009,0,0,0,0,-0.000602514,0.000860447,0
0.507508,0,0,0,-3.82655e-11,-1.08593e-11,1.08593e-11,0,0,0
0.508509,0.00233419,0.00438781,0,0,0,0,9.42903e-05,-0.0012793,0
0.50951,0,0,0,-1.04259e-11,7.38869e-13,-7.38869e-13,0,0,0
0.510511,0.000904616,0.00763481,0,0,0,0,0.000170905,-0.00179934,0
0.511512,0,0,0,9.40996e-12,4.17715e-12,-4.17715e-12,0,0,0
0.512513,0.000406797,-0.00115635,0,0,0,0,0.000144492,-0.00109881,0
0.513514,0,0,0,-2.08583e-11,-1.16251e-11,1.16251e-11,0,0,0
0.514515,-0.000986353,-0.00567852,0,0,0,0,0.00100379,-0.00236243,0
0.515516,0,0,0,2.26679e-11,-4.75948e-12,4.75948e-12,0,0,0
0.516517,-0.00237118,-0.00593797,0,0,0,0,0.00129542,-0.00127259,0
0.517518,0,0,0,4.95825e-11,7.6344e-12,-7.6344e-12,0,0,0
0.518519,0.00153601,-0.0119951,0,0,0,0,0.000794039,0.00139088,0
0.51952,0,0,0,-9.73661e-12,3.41859e-12,-3.41859e-12,0,0,0
0.520521,0.00250379,0.000653095,0,0,0,0,0.00051693,0.000496338,0
0.521522,0,0,0,-2.00168e-11,1.09376e-11,-1.09376e-11,0,0,0
0.522523,-0.000333419,0.0117192,0,0,0,0,-0.000142381,-0.000666322,0
0.523524,0,0,0,8.72612e-12,1.43734e-11,-1.43734e-11,0,0,0
0.524525,0.00135495,-0.0084258,0,0,0,0,-0.000843713,0.000139393,0
0.525526,0,0,0,1.52724e-11,3.78559e-14,-3.78559e-14,0,0,0
0.526527,-0.000883788,-0.0116367,0,0,0,0,-0.000814116,0.000720299,0
0.527528,0,0,0,2.56435e-11,-1.51414e-12,1.51414e-12,0,0,0
0.528529,-0.0054739,0.0050122,0,0,0,0,-0.000955648,0.00179839,0
0.52953,0,0,0,3.08871e-13,-1.29759e-12,1.29759e-12,0,0,0
0.530531,-0.000462631,-0.00112051,0,0,0,0,-0.00107152,0.00200401,0
0.531532,0,0,0,-2.29491e-11,-3.98566e-12,3.98566e-12,0,0,0
0.532533,0.00200674,-9.14034e-05,0,0,0,0,-0.000907253,0.000699294,0
0.533534,0,0,0,-2.79211e-12,2.72612e-12,-2.72612e-12,0,0,0
0.534535,-0.00210124,0.0127051,0,0,0,0,-0.00110419,0.000503943,0
