z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.332332,-0.00385643,0.0038609,0,0,0,0,0.000121588,0.000152601,0
0.333333,0,0,0,-9.22065e-12,-7.06004e-12,7.06004e-12,0,0,0
0.334334,0.00144689,-0.00189903,0,0,0,0,0.000451275,-0.000217351,0
0.335335,0,0,0,1.62727e-11,1.29941e-11,-1.29941e-11,0,0,0
0.336336,0.00395825,-0.00582576,0,0,0,0,-0.000244744,0.00067176,0
0.337337,0,0,0,7.04641e-12,3.38275e-12,-3.38275e-12,0,0,0
0.338338,-0.00218856,0.00187168,0,0,0,0,-0.000402051,0.000861363,0
0.339339,0,0,0,-1.52908e-11,-1.22461e-11,1.22461e-11,0,0,0
0.34034,-0.00217206,0.00310068,0,0,0,0,0.000215342,4.54288e-05,0
0.341341,0,0,0,1.97837e-12,3.38673e-12,-3.38673e-12,0,0,0
0.342342,0.00383028,-0.00460589,0,0,0,0,-6.47547e-06,0.000283741,0
0.343343,0,0,0,1.67917e-11,1.27417e-11,-1.27417e-11,0,0,0
0.344344,0.00147275,-0.00242401,0,0,0,0,-0.00067335,0.00107854,0
0.345345,0,0,0,-6.90454e-12,-6.25342e-12,6.25342e-12,0,0,0
0.346346,-0.00375313,0.00501381,0,0,0,0,-0.000347119,0.00056817,0
0.347347,0,0,0,-1.42193e-11,-9.09269e-12,9.09269e-12,0,0,0
0.348348,0.000119008,0.000753229,0,0,0,0,8.37349e-05,-8.10309e-05,0
0.349349,0,0,0,1.10022e-11,9.9789e-12,-9.9789e-12,0,0,0
0.35035,0.00362312,-0.00472604,0,0,0,0,-0.000468509,0.000573639,0
0.351351,0,0,0,9.01488e-12,5.82213e-12,-5.82213e-12,0,0,0
0.352352,-0.0016884,0.00178362,0,0,0,0,-0.000768685,0.000893133,0
0.353353,0,0,0,-1.63657e-11,-1.23548e-11,1.23548e-11,0,0,0
0.354354,-0.00390401,0.00562327,0,0,0,0,-0.000143597,-1.84657e-05,0
0.355355,0,0,0,-7.27355e-12,-3.63098e-12,3.63098e-12,0,0,0
0.356356,0.00152034,-0.00171569,0,0,0,0,2.08036e-06,-0.000247626,0
0.357357,0,0,0,1.49117e-11,1.07565e-11,-1.07565e-11,0,0,0
0.358358,0.00171641,-0.00322007,0,0,0,0,-0.000572671,0.000534681,0
0.359359,0,0,0,-7.11245e-13,-2.66186e-12,2.66186e-12,0,0,0
0.36036,-0.00405515,0.00464741,0,0,0,0,-0.000432524,0.000346146,0
0.361361,0,0,0,-1.87869e-11,-1.40038e-11,1.40038e-11,0,0,0
0.362362,-0.00310059,0.00410646,0,0,0,0,0.000269787,-0.000588692,0
0.363363,0,0,0,1.54894e-12,1.31756e-12,-1.31756e-12,0,0,0
0.364364,0.00205592,-0.0037103,0,0,0,0,0.000170619,-0.000349203,0
0.365365,0,0,0,1.49968e-11,8.25793e-12,-8.25793e-12,0,0,0
0.366366,-0.000233341,-0.00150677,0,0,0,0,-0.000260146,0.000378835,0
0.367367,0,0,0,-7.92326e-12,-8.57987e-12,8.57987e-12,0,0,0
0.368368,-0.00480844,0.00556088,0,0,0,0,0.000184537,-0.000141886,0
0.369369,0,0,0,-1.57922e-11,-1.17954e-11,1.17954e-11,0,0,0
0.37037,-0.00152013,0.00156902,0,0,0,0,0.000773948,-0.000841149,0
0.371371,0,0,0,9.40909e-12,5.57375e-12,-5.57375e-12,0,0,0
0.372372,0.00255877,-0.00504677,0,0,0,0,0.000469533,-0.000213115,0
0.373373,0,0,0,1.32157e-11,6.00885e-12,-6.00885e-12,0,0,0
0.374374,-0.00101527,-0.000180595,0,0,0,0,0.00016366,0.00038797,0
0.375375,0,0,0,-1.19365e-11,-1.0218e-11,1.0218e-11,0,0,0
0.376376,-0.00390132,0.00529254,0,0,0,0,0.000692182,-0.000289374,0
0.377377,0,0,0,-1.10052e-11,-6.96414e-12,6.96414e-12,0,0,0
0.378378,0.000637112,-0.00068998,0,0,0,0,0.00103951,-0.000696884,0
0.379379,0,0,0,1.44689e-11,9.65224e-12,-9.65224e-12,0,0,0
0.38038,0.00348691,-0.00548498,0,0,0,0,0.000538127,0.000158125,0
0.381381,0,0,0,1.03427e-11,5.62442e-12,-5.62442e-12,0,0,0
0.382382,-0.000594626,0.00102537,0,0,0,0,0.000257472,0.000587273,0
0.383383,0,0,0,-1.45097e-11,-8.64185e-12,8.64185e-12,0,0,0
0.384384,-0.00219212,0.00505635,0,0,0,0,0.000708043,-0.000190106,0
0.385385,0,0,0,-7.76643e-12,-1.74348e-12,1.74348e-12,0,0,0
0.386386,0.00261896,-0.00177038,0,0,0,0,0.000798902,-0.000422616,0
0.387387,0,0,0,1.60662e-11,1.28036e-11,-1.28036e-11,0,0,0
0.388388,0.00433498,-0.00499231,0,0,0,0,0.000149093,0.000472151,0
0.389389,0,0,0,6.79541e-12,5.9981e-12,-5.9981e-12,0,0,0
0.39039,-1.18499e-05,0.00233842,0,0,0,0,-0.000143546,0.00069365,0
0.391391,0,0,0,-1.70364e-11,-6.85217e-12,6.85217e-12,0,0,0
0.392392,-0.00109275,0.00539313,0,0,0,0,0.000224817,-0.000208869,0
0.393393,0,0,0,-7.16133e-12,9.89893e-13,-9.89893e-13,0,0,0
0.394394,0.00333622,-0.00177354,0,0,0,0,0.000193092,-0.000426921,0
0.395395,0,0,0,1.54686e-11,1.32851e-11,-1.32851e-11,0,0,0
0.396396,0.00419696,-0.00427219,0,0,0,0,-0.000465461,0.000397744,0
0.397397,0,0,0,4.24902e-12,5.06472e-12,-5.06472e-12,0,0,0
0.398398,-0.000334305,0.00317805,0,0,0,0,-0.00070058,0.000463098,0
0.399399,0,0,0,-1.86831e-11,-7.35283e-12,7.35283e-12,0,0,0
0.4004,-0.00150187,0.00573609,0,0,0,0,-0.000294202,-0.000538374,0
0.401401,0,0,0,-7.6748e-12,-2.84841e-13,2.84841e-13,0,0,0
0.402402,0.00238071,-0.00168977,0,0,0,0,-0.00024322,-0.000804495,0
0.403403,0,0,0,1.53788e-11,1.06374e-11,-1.06374e-11,0,0,0
0.404404,0.00297655,-0.00450786,0,0,0,0,-0.0007544,-4.06641e-06,0
0.405405,0,0,0,5.29868e-12,2.69734e-12,-2.69734e-12,0,0,0
0.406406,-0.00142345,0.00254369,0,0,0,0,-0.000866374,0.000101572,0
0.407407,0,0,0,-1.74144e-11,-9.59988e-12,9.59988e-12,0,0,0
0.408408,-0.00285877,0.00525037,0,0,0,0,-0.000344405,-0.000853855,0
0.409409,0,0,0,-7.49896e-12,-3.9319e-12,3.9319e-12,0,0,0
0.41041,0.000697298,-0.00218614,0,0,0,0,-0.000104611,-0.00112322,0
0.411411,0,0,0,1.71199e-11,7.0929e-12,-7.0929e-12,0,0,0
0.412412,0.00181644,-0.0060654,0,0,0,0,-0.000440436,-0.000223068,0
0.413413,0,0,0,1.06227e-11,1.50901e-12,-1.50901e-12,0,0,0
0.414414,-0.00191524,0.000352296,0,0,0,0,-0.00051151,0.000162138,0
0.415415,0,0,0,-1.30503e-11,-1.02948e-11,1.02948e-11,0,0,0
0.416416,-0.00360615,0.00420351,0,0,0,0,2.05184e-05,-0.000588959,0
0.417417,0,0,0,-7.63306e-12,-6.45819e-12,6.45819e-12,0,0,0
0.418418,-0.000281538,-0.00236567,0,0,0,0,0.000366405,-0.000872541,0
0.419419,0,0,0,1.79243e-11,5.42949e-12,-5.42949e-12,0,0,0
0.42042,0.00184228,-0.00751978,0,0,0,0,8.90965e-05,0.000102385,0
0.421421,0,0,0,1.68897e-11,3.72789e-12,-3.72789e-12,0,0,0
0.422422,-0.000844303,-0.00197497,0,0,0,0,-0.000134049,0.000833349,0
0.423423,0,0,0,-8.29109e-12,-7.2559e-12,7.2559e-12,0,0,0
0.424424,-0.0029856,0.00396789,0,0,0,0,0.00019822,0.000300129,0
0.425425,0,0,0,-1.13738e-11,-6.52835e-12,6.52835e-12,0,0,0
0.426426,-0.000406338,-0.00039251,0,0,0,0,0.000512658,-0.000196155,0
0.427427,0,0,0,1.26572e-11,5.02847e-12,-5.02847e-12,0,0,0
0.428428,0.00247214,-0.00672099,0,0,0,0,0.000231738,0.00054852,0
0.429429,0,0,0,1.92199e-11,7.34447e-12,-7.34447e-12,0,0,0
0.43043,0.000877073,-0.00299063,0,0,0,0,-0.000202641,0.00144136,0
0.431431,0,0,0,-4.9967e-12,-2.56227e-12,2.56227e-12,0,0,0
0.432432,-0.00198899,0.00492501,0,0,0,0,-0.000141212,0.00104922,0
0.433433,0,0,0,-1.87799e-11,-6.51703e-12,6.51703e-12,0,0,0
0.434434,-0.00102153,0.00390904,0,0,0,0,0.00015584,0.000129965,0
0.435435,0,0,0,5.38604e-14,2.04236e-12,-2.04236e-12,0,0,0
0.436436,0.00187131,-0.00328359,0,0,0,0,3.69926e-05,0.000263887,0
0.437437,0,0,0,1.63377e-11,7.54238e-12,-7.54238e-12,0,0,0
0.438438,0.0014721,-0.00319028,0,0,0,0,-0.000388195,0.00108284,0
0.439439,0,0,0,-1.50895e-13,1.72549e-13,-1.72549e-13,0,0,0
0.44044,-0.00169213,0.00480207,0,0,0,0,-0.00045699,0.000940024,0
0.441441,0,0,0,-2.25502e-11,-7.93151e-12,7.93151e-12,0,0,0
0.442442,-0.00258059,0.00756393,0,0,0,0,-7.58662e-05,-0.000225387,0
0.443443,0,0,0,-1.36873e-11,-4.31253e-12,4.31253e-12,0,0,0
0.444444,-0.000256129,0.000747468,0,0,0,0,0.000169465,-0.000775311,0
0.445445,0,0,0,1.09029e-11,3.37692e-12,-3.37692e-12,0,0,0
0.446446,0.000939808,-0.00407895,0,0,0,0,1.55716e-05,-0.000128164,0
0.447447,0,0,0,1.01188e-11,1.54339e-12,-1.54339e-12,0,0,0
0.448448,-0.00108785,0.000925775,0,0,0,0,-8.33198e-05,0.000313485,0
0.449449,0,0,0,-1.3837e-11,-6.723e-12,6.723e-12,0,0,0
0.45045,-0.00292937,0.00697968,0,0,0,0,0.000248898,-0.000452193,0
0.451451,0,0,0,-2.004e-11,-7.79642e-12,7.79642e-12,0,0,0
0.452452,-0.00150992,0.00347774,0,0,0,0,0.000693683,-0.00135659,0
0.453453,0,0,0,3.32924e-12,7.4364e-14,-7.4364e-14,0,0,0
0.454454,0.00110139,-0.00463732,0,0,0,0,0.00075817,-0.00101323,0
0.455455,0,0,0,2.02424e-11,5.04896e-12,-5.04896e-12,0,0,0
0.456456,0.00135754,-0.00507343,0,0,0,0,0.00052117,4.23163e-05,0
0.457457,0,0,0,5.43102e-12,1.25129e-12,-1.25129e-12,0,0,0
0.458458,-0.000195453,0.00210827,0,0,0,0,0.000438609,0.00022835,0
0.459459,0,0,0,-1.58781e-11,-2.88579e-12,2.88579e-12,0,0,0
0.46046,-0.000213711,0.00493145,0,0,0,0,0.000601678,-0.000577949,0
0.461461,0,0,0,-8.97813e-12,9.61176e-13,-9.61176e-13,0,0,0
0.462462,0.00201867,-0.00139903,0,0,0,0,0.000623531,-0.000895003,0
0.463463,0,0,0,1.58383e-11,8.2536e-12,-8.2536e-12,0,0,0
0.464464,0.00368876,-0.00717422,0,0,0,0,0.00025819,1.74081e-06,0
0.465465,0,0,0,2.01584e-11,9.4536e-12,-9.4536e-12,0,0,0
0.466466,0.00289452,-0.00343778,0,0,0,0,-0.00023723,0.000940421,0
0.467467,0,0,0,-3.08287e-12,4.36418e-12,-4.36418e-12,0,0,0
0.468468,0.00123337,0.00435592,0,0,0,0,-0.000492694,0.000640161,0
0.469469,0,0,0,-1.95089e-11,1.12898e-12,-1.12898e-12,0,0,0
0.47047,0.00102291,0.00483415,0,0,0,0,-0.000521848,-0.000372008,0
0.471471,0,0,0,-5.65782e-12,3.41702e-12,-3.41702e-12,0,0,0
0.472472,0.0018988,-0.0022657,0,0,0,0,-0.000617035,-0.000585316,0
0.473473,0,0,0,1.66883e-11,5.83818e-12,-5.83818e-12,0,0,0
0.474474,0.00172807,-0.00606749,0,0,0,0,-0.000875029,0.000248502,0
0.475475,0,0,0,1.38642e-11,2.88753e-12,-2.88753e-12,0,0,0
0.476476,-9.93133e-05,-0.000810614,0,0,0,0,-0.00105884,0.000791174,0
0.477477,0,0,0,-1.0251e-11,-3.21558e-12,3.21558e-12,0,0,0
0.478478,-0.00196389,0.00589152,0,0,0,0,-0.000935425,0.000113712,0
0.479479,0,0,0,-2.06893e-11,-6.4941e-12,6.4941e-12,0,0,0
0.48048,-0.00244144,0.00427062,0,0,0,0,-0.000572571,-0.000943463,0
0.481481,0,0,0,-1.96841e-12,-5.53999e-12,5.53999e-12,0,0,0
0.482482,-0.00201984,-0.00369271,0,0,0,0,-0.000220964,-0.000959298,0
0.483483,0,0,0,2.05524e-11,-4.16764e-12,4.16764e-12,0,0,0
0.484484,-0.00196061,-0.00729456,0,0,0,0,-5.26063e-06,9.1412e-05,0
0.485485,0,0,0,1.68908e-11,-5.09448e-12,5.09448e-12,0,0,0
0.486486,-0.00242962,-0.00206335,0,0,0,0,0.000162477,0.00084326,0
0.487487,0,0,0,-6.47158e-12,-6.5728e-12,6.5728e-12,0,0,0
0.488488,-0.00253504,0.00441673,0,0,0,0,0.000397451,0.000435952,0
0.489489,0,0,0,-1.67914e-11,-5.7651e-12,5.7651e-12,0,0,0
0.49049,-0.00176605,0.00322402,0,0,0,0,0.000668653,-0.000350918,0
0.491491,0,0,0,-1.31672e-13,-2.76092e-12,2.76092e-12,0,0,0
0.492492,-0.000583638,-0.00385613,0,0,0,0,0.00083194,-0.000211623,0
0.493493,0,0,0,2.05405e-11,2.43236e-13,-2.43236e-13,0,0,0
0.494494,0.000378255,-0.00697968,0,0,0,0,0.000782327,0.000900959,0
0.495495,0,0,0,1.66138e-11,2.1505e-12,-2.1505e-12,0,0,0
0.496496,0.00102275,-0.00135442,0,0,0,0,0.00054435,0.00169248,0
0.497497,0,0,0,-8.80366e-12,3.48252e-12,-3.48252e-12,0,0,0
0.498498,0.00147779,0.00667143,0,0,0,0,0.00024206,0.0011854,0
0.499499,0,0,0,-2.56534e-11,4.34171e-12,-4.34171e-12,0,0,0
0.500501,0.00158721,0.00791349,0,0,0,0,8.15708e-06,-6.92113e-05,0
0.501502,0,0,0,-1.54008e-11,3.83712e-12,-3.83712e-12,0,0,0
0.502503,0.00116629,0.00179771,0,0,0,0,-9.82366e-05,-0.000724062,0
0.503504,0,0,0,6.76815e-12,1.95343e-12,-1.95343e-12,0,0,0
0.504505,0.000538496,-0.00341468,0,0,0,0,-0.000120448,-0.000303412,0
0.505506,0,0,0,1.23191e-11,4.41573e-13,-4.41573e-13,0,0,0
0.506507,0.000300169,-0.00118758,0,0,0,0,-0.000150907,0.00028445,0
0.507508,0,0,0,-5.19788e-12,6.75798e-13,-6.75798e-13,0,0,0
0.508509,0.000484333,0.00540234,0,0,0,0,-0.000220999,-5.66293e-05,0
0.50951,0,0,0,-2.31948e-11,1.40788e-12,-1.40788e-12,0,0,0
0.510511,0.000397656,0.00770087,0,0,0,0,-0.000240926,-0.00123403,0
0.511512,0,0,0,-1.79777e-11,1.75805e-13,-1.75805e-13,0,0,0
0.512513,-0.000401964,0.00192517,0,0,0,0,-8.51495e-05,-0.00205022,0
0.513514,0,0,0,7.33973e-12,-2.91028e-12,2.91028e-12,0,0,0
0.514515,-0.00121211,-0.00650571,0,0,0,0,0.000233591,-0.00158,0
0.515516,0,0,0,2.7052e-11,-4.20535e-12,4.20535e-12,0,0,0
0.516517,-0.000755514,-0.0092956,0,0,0,0,0.000497144,-0.000203829,0
0.517518,0,0,0,2.22359e-11,-5.25416e-13,5.25416e-13,0,0,0
0.518519,0.00121587,-0.00442865,0,0,0,0,0.000443371,0.000838673,0
0.51952,0,0,0,8.24881e-13,6.30775e-12,-6.30775e-12,0,0,0
0.520521,0.0032143,0.00211624,0,0,0,0,2.7475e-05,0.000791832,0
0.521522,0,0,0,-1.28124e-11,1.02874e-11,-1.02874e-11,0,0,0
0.522523,0.00330223,0.00332947,0,0,0,0,-0.000494691,0.000113406,0
0.523524,0,0,0,-5.07002e-12,7.31343e-12,-7.31343e-12,0,0,0
0.524525,0.00114046,-0.00136654,0,0,0,0,-0.000783967,-0.000136419,0
0.525526,0,0,0,1.31962e-11,-9.00431e-14,9.00431e-14,0,0,0
0.526527,-0.00148541,-0.00604052,0,0,0,0,-0.000735946,0.000502885,0
0.527528,0,0,0,1.96755e-11,-5.14315e-12,5.14315e-12,0,0,0
0.528529,-0.00239161,-0.00494074,0,0,0,0,-0.000563241,0.00139869,0
0.52953,0,0,0,4.70925e-12,-4.17934e-12,4.17934e-12,0,0,0
0.530531,-0.00124017,0.00154798,0,0,0,0,-0.000531856,0.00150545,0
0.531532,0,0,0,-1.88174e-11,-9.6348e-13,9.6348e-13,0,0,0
0.532533,6.58063e-05,0.00760929,0,0,0,0,-0.000615378,0.000465988,0
0.533534,0,0,0,-2.8553e-11,-2.6826e-12,2.6826e-12,0,0,0
0.534535,-0.000694271,0.00797119,0,0,0,0,-0.000456004,-0.00097556,0
0.535536,0,0,0,-1.44302e-11,-1.12478e-11,1.12478e-11,0,0,0
0.536537,-0.00371058,0.00274478,0,0,0,0,0.000262668,-0.00162036,0
0.537538,0,0,0,1.18955e-11,-1.92263e-11,1.92263e-11,0,0,0
0.538539,-0.00664502,-0.00335052,0,0,0,0,0.00136371,-0.000888417,0
0.53954,0,0,0,2.75945e-11,-1.58535e-11,1.58535e-11,0,0,0
0.540541,-0.00642641,-0.00580722,0,0,0,0,0.00213329,0.000647541,0
0.541542,0,0,0,1.86518e-11,1.58075e-12,-1.58075e-12,0,0,0
0.542543,-0.00174873,-0.00396741,0,0,0,0,0.00184741,0.00171031,0
0.543544,0,0,0,-8.10691e-12,2.22511e-11,-2.22511e-11,0,0,0
0.544545,0.00566529,-0.000304437,0,0,0,0,0.00047582,0.00136251,0
0.545546,0,0,0,-3.04787e-11,2.9341e-11,-2.9341e-11,0,0,0
0.546547,0.0117766,0.00283793,0,0,0,0,-0.00110544,-0.000200406,0
0.547548,0,0,0,-2.92322e-11,1.54555e-11,-1.54555e-11,0,0,0
0.548549,0.0124284,0.00490781,0,0,0,0,-0.00172488,-0.00176405,0
0.54955,0,0,0,-4.79546e-12,-8.52168e-12,8.52168e-12,0,0,0
0.550551,0.00605266,0.00578944,0,0,0,0,-0.000931152,-0.00208515,0
0.551552,0,0,0,2.19794e-11,-2.15635e-11,2.15635e-11,0,0,0
0.552553,-0.00444214,0.0042941,0,0,0,0,0.000509485,-0.000983869,0
0.553554,0,0,0,2.78143e-11,-1.20618e-11,1.20618e-11,0,0,0
0.554555,-0.0123869,-0.000414838,0,0,0,0,0.00122207,0.000465979,0
0.555556,0,0,0,9.59959e-12,1.01018e-11,-1.01018e-11,0,0,0
0.556557,-0.0116207,-0.00603944,0,0,0,0,0.00049229,0.000975397,0
0.557558,0,0,0,-1.11572e-11,2.28208e-11,-2.28208e-11,0,0,0
0.558559,-0.00205314,-0.00795777,0,0,0,0,-0.00102135,0.000386003,0
0.55956,0,0,0,-1.08522e-11,1.42535e-11,-1.42535e-11,0,0,0
0.560561,0.00878194,-0.0045913,0,0,0,0,-0.00192157,-0.000179552,0
0.561562,0,0,0,8.10477e-12,-5.65612e-12,5.65612e-12,0,0,0
0.562563,0.0114662,-0.000629473,0,0,0,0,-0.00145655,0.000255981,0
0.563564,0,0,0,1.83443e-11,-1.78972e-11,1.78972e-11,0,0,0
0.564565,0.00357754,-0.0016507,0,0,0,0,-0.000186206,0.00113506,0
0.565566,0,0,0,2.47496e-12,-1.59839e-11,1.59839e-11,0,0,0
0.566567,-0.00750595,-0.00528979,0,0,0,0,0.000766898,0.000980262,0
0.567568,0,0,0,-2.04459e-11,-9.84177e-12,9.84177e-12,0,0,0
0.568569,-0.0118158,-0.00237355,0,0,0,0,0.000944872,-0.000454185,0
0.56957,0,0,0,-1.79195e-11,-8.75813e-12,8.75813e-12,0,0,0
0.570571,-0.00654017,0.00969575,0,0,0,0,0.000818533,-0.00144146,0
0.571572,0,0,0,7.97828e-12,-8.43929e-12,8.43929e-12,0,0,0
0.572573,0.00248052,0.0190462,0,0,0,0,0.000938573,-0.000498007,0
0.573574,0,0,0,1.81012e-11,-2.77651e-14,2.77651e-14,0,0,0
0.574575,0.00806972,0.0123896,0,0,0,0,0.00119559,0.00122727,0
0.575576,0,0,0,-6.49893e-12,1.43024e-11,-1.43024e-11,0,0,0
0.576577,0.00800554,-0.00531909,0,0,0,0,0.00106043,0.00121456,0
0.577578,0,0,0,-2.94175e-11,2.33446e-11,-2.33446e-11,0,0,0
0.578579,0.00411689,-0.0146056,0,0,0,0,0.000287898,-0.000728659,0
0.57958,0,0,0,-1.00218e-11,2.13979e-11,-2.13979e-11,0,0,0
0.580581,-0.00113862,-0.00777737,0,0,0,0,-0.000823736,-0.00187135,0
0.581582,0,0,0,2.88081e-11,1.18511e-11,-1.18511e-11,0,0,0
0.582583,-0.0052134,0.000637604,0,0,0,0,-0.0016934,-0.000559165,0
0.583584,0,0,0,2.99341e-11,-1.1831e-12,1.1831e-12,0,0,0
0.584585,-0.00573101,-0.00222853,0,0,0,0,-0.00183416,0.00116507,0
0.585586,0,0,0,-6.66211e-12,-1.41812e-11,1.41812e-11,0,0,0
0.586587,-0.00304497,-0.00680432,0,0,0,0,-0.0012054,0.000820336,0
0.587588,0,0,0,-2.16248e-11,-1.97154e-11,1.97154e-11,0,0,0
0.588589,-0.00021544,0.000510214,0,0,0,0,-0.000321086,-0.000479852,0
0.58959,0,0,0,3.35364e-12,-1.38612e-11,1.38612e-11,0,0,0
0.590591,0.00154898,0.0106168,0,0,0,0,0.000277589,-0.000175469,0
0.591592,0,0,0,1.44662e-11,-5.66221e-12,5.66221e-12,0,0,0
0.592593,0.00382441,0.00633432,0,0,0,0,0.000675047,0.00101142,0
0.593594,0,0,0,-1.36393e-11,-4.23706e-12,4.23706e-12,0,0,0
0.594595,0.00561492,-0.00533643,0,0,0,0,0.00120434,0.000410387,0
0.595596,0,0,0,-2.71338e-11,-2.17348e-12,2.17348e-12,0,0,0
0.596597,0.00316845,-0.00433474,0,0,0,0,0.00151698,-0.00139357,0
0.597598,0,0,0,5.17042e-12,8.65404e-12,-8.65404e-12,0,0,0
0.598599,-0.00208538,0.00538252,0,0,0,0,0.000983072,-0.00138236,0
0.5996,0,0,0,2.73173e-11,1.55295e-11,-1.55295e-11,0,0,0
0.600601,-0.00364934,0.00384738,0,0,0,0,1.29263e-05,0.000230179,0
0.601602,0,0,0,2.43665e-12,6.48396e-12,-6.48396e-12,0,0,0
0.602603,-0.00131248,-0.00515966,0,0,0,0,-0.00036485,0.000472259,0
0.603604,0,0,0,-1.40887e-11,-2.48266e-12,2.48266e-12,0,0,0
0.604605,-0.00156024,-0.0019675,0,0,0,0,-0.00027671,-0.000467963,0
0.605606,0,0,0,1.22437e-11,3.60671e-12,-3.60671e-12,0,0,0
0.606607,-0.00386388,0.00745352,0,0,0,0,-0.000618869,0.000190431,0
0.607608,0,0,0,2.22249e-11,6.71134e-12,-6.71134e-12,0,0,0
0.608609,-0.00130676,0.00282617,0,0,0,0,-0.00102611,0.00175633,0
0.60961,0,0,0,-1.18054e-11,-6.34141e-12,6.34141e-12,0,0,0
0.610611,0.003478,-0.00730759,0,0,0,0,-0.000506059,0.0012746,0
0.611612,0,0,0,-2.34009e-11,-1.14173e-11,1.14173e-11,0,0,0
0.612613,0.00199879,-0.00307488,0,0,0,0,0.000280144,-0.000248308,0
0.613614,0,0,0,6.25018e-12,2.53731e-12,-2.53731e-12,0,0,0
0.614615,-0.00172487,0.00388718,0,0,0,0,0.00013935,-1.61798e-05,0
0.615616,0,0,0,7.08786e-12,5.77347e-12,-5.77347e-12,0,0,0
0.616617,0.000773138,-0.00329976,0,0,0,0,-0.00017626,0.000512862,0
0.617618,0,0,0,-2.26943e-11,-7.52279e-12,7.52279e-12,0,0,0
0.618619,0.00319445,-0.00806991,0,0,0,0,0.000302589,-0.000861287,0
0.61962,0,0,0,-1.14052e-11,-4.08526e-12,4.08526e-12,0,0,0
0.620621,-0.00131084,0.00205933,0,0,0,0,0.000455587,-0.00179897,0
0.621622,0,0,0,2.04286e-11,1.09549e-11,-1.09549e-11,0,0,0
0.622623,-0.00305145,0.00589894,0,0,0,0,-0.000351885,-0.000597681,0
0.623624,0,0,0,4.99854e-12,2.25598e-12,-2.25598e-12,0,0,0
0.624625,0.0023155,-0.00271635,0,0,0,0,-0.000556441,-7.51549e-05,0
0.625626,0,0,0,-1.44278e-11,-1.15907e-11,1.15907e-11,0,0,0
0.626627,0.0025945,-0.000754811,0,0,0,0,0.000118871,-0.000947623,0
0.627628,0,0,0,1.2916e-11,8.6111e-13,-8.6111e-13,0,0,0
0.628629,-0.00219193,0.00828708,0,0,0,0,2.90674e-05,-0.000268514,0
0.62963,0,0,0,2.14111e-11,7.15232e-12,-7.15232e-12,0,0,0
0.630631,0.000601,0.00234265,0,0,0,0,-0.000378503,0.0012127,0
0.631632,0,0,0,-1.13818e-11,-1.06576e-11,1.06576e-11,0,0,0
0.632633,0.00460505,-0.0048775,0,0,0,0,0.00037846,0.000655099,0
0.633634,0,0,0,-7.68082e-12,-8.3821e-12,8.3821e-12,0,0,0
0.634635,-0.000783737,0.00275985,0,0,0,0,0.000981368,-1.17311e-05,0
0.635636,0,0,0,1.7895e-11,1.08802e-11,-1.08802e-11,0,0,0
0.636637,-0.00325175,0.00372748,0,0,0,0,0.000370009,0.00100494,0
0.637638,0,0,0,-4.4118e-12,1.43336e-12,-1.43336e-12,0,0,0
0.638639,0.00195692,-0.00622683,0,0,0,0,0.000337923,0.000855571,0
0.63964,0,0,0,-2.0487e-11,-8.60277e-12,8.60277e-12,0,0,0
0.640641,-0.000500952,-0.00259168,0,0,0,0,0.000890598,-0.000552303,0
0.641642,0,0,0,9.64087e-12,1.14925e-11,-1.14925e-11,0,0,0
0.642643,-0.00596358,0.00468003,0,0,0,0,0.000144448,-0.000154554,0
0.643644,0,0,0,7.30215e-12,1.2139e-11,-1.2139e-11,0,0,0
0.644645,-0.000776363,-0.00314141,0,0,0,0,-0.00066699,0.000445969,0
0.645646,0,0,0,-1.91749e-11,-8.10096e-12,8.10096e-12,0,0,0
0.646647,0.0015047,-0.0043396,0,0,0,0,-0.000221586,-0.000676191,0
0.647648,0,0,0,3.39812e-12,3.60391e-12,-3.60391e-12,0,0,0
0.648649,-0.00430331,0.00524324,0,0,0,0,-0.000496205,-0.000603837,0
0.64965,0,0,0,1.64005e-11,1.27389e-11,-1.27389e-11,0,0,0
0.650651,-0.000601063,0.000530043,0,0,0,0,-0.00133098,0.000578026,0
0.651652,0,0,0,-1.36932e-11,-1.07171e-11,1.07171e-11,0,0,0
0.652653,0.00492335,-0.00508528,0,0,0,0,-0.000677323,-6.44328e-05,0
0.653654,0,0,0,-3.91908e-12,-7.62239e-12,7.62239e-12,0,0,0
0.654655,-0.000813397,0.00374657,0,0,0,0,-0.0001697,-0.000425891,0
0.655656,0,0,0,1.76609e-11,9.4977e-12,-9.4977e-12,0,0,0
0.656657,-0.000149678,0.00199512,0,0,0,0,-0.000720925,0.000722521,0
0.657658,0,0,0,-1.05719e-11,-1.03775e-11,1.03775e-11,0,0,0
0.658659,0.00622638,-0.00606032,0,0,0,0,-4.11816e-05,0.000244117,0
0.65966,0,0,0,-1.09992e-11,-1.27198e-11,1.27198e-11,0,0,0
0.660661,0.000390253,0.00158984,0,0,0,0,0.000811006,-0.00062043,0
0.661662,0,0,0,1.58199e-11,1.04394e-11,-1.04394e-11,0,0,0
0.662663,-0.0018824,0.00272899,0,0,0,0,0.000198341,0.00026279,0
0.663664,0,0,0,-7.24399e-12,-4.58955e-12,4.58955e-12,0,0,0
